,pid,user,date
1572,42699875,JanBessai,2015-08-18T13:44:59Z
1573,42672065,nicolasstucki,2015-08-18T08:16:44Z
1574,42316084,retronym,2015-08-13T05:24:39Z
1575,42091783,retronym,2015-08-11T04:29:02Z
1576,41755706,retronym,2015-08-06T06:29:39Z
1577,41708296,adriaanm,2015-08-05T18:09:16Z
1578,41708061,adriaanm,2015-08-05T18:06:42Z
1579,41675888,janekdb,2015-08-05T13:02:54Z
1580,41671711,janekdb,2015-08-05T12:11:20Z
1581,41639401,retronym,2015-08-05T03:03:03Z
1582,41622451,adriaanm,2015-08-04T21:56:15Z
1583,41617515,VladimirRP,2015-08-04T21:06:21Z
1584,41509096,janekdb,2015-08-03T20:58:14Z
1585,41499492,kmruiz,2015-08-03T19:13:38Z
1586,41431079,stusmall,2015-08-03T02:38:56Z
1587,41413664,qilab,2015-08-02T07:11:18Z
1588,41389256,kmruiz,2015-07-31T23:08:46Z
1589,41312305,retronym,2015-07-31T06:59:17Z
1590,41292747,kirillkh,2015-07-30T23:15:37Z
1591,41290068,puffnfresh,2015-07-30T22:36:27Z
1592,41170325,janekdb,2015-07-29T20:49:41Z
1593,41164186,lrytz,2015-07-29T19:48:40Z
1594,41085780,retronym,2015-07-29T04:14:41Z
1595,41064823,janekdb,2015-07-28T21:47:51Z
1596,41051806,lrytz,2015-07-28T19:42:34Z
1597,41047536,janekdb,2015-07-28T19:00:29Z
1598,41033985,S11001001,2015-07-28T16:51:10Z
1599,40986083,lrytz,2015-07-28T08:22:47Z
1600,40927113,SethTisue,2015-07-27T17:16:56Z
1601,40883143,som-snytt,2015-07-27T09:07:54Z
1602,40878123,janekdb,2015-07-27T07:56:53Z
1603,40872213,retronym,2015-07-27T05:49:58Z
1604,40848974,som-snytt,2015-07-26T06:42:13Z
1605,40846367,som-snytt,2015-07-26T01:40:17Z
1606,40810022,SethTisue,2015-07-24T19:57:40Z
1607,40777075,lrytz,2015-07-24T13:54:56Z
1608,40663258,lrytz,2015-07-23T11:48:38Z
1609,40631734,retronym,2015-07-23T02:29:34Z
1610,40631660,retronym,2015-07-23T02:27:43Z
1611,40598950,lrytz,2015-07-22T18:55:53Z
1612,40528309,retronym,2015-07-22T03:57:24Z
1613,40437496,vsalvis,2015-07-21T09:21:10Z
1614,40364060,lrytz,2015-07-20T15:26:51Z
1615,40328927,janekdb,2015-07-20T07:44:21Z
1616,40315015,Ichoran,2015-07-19T21:05:00Z
1617,40314966,Ichoran,2015-07-19T21:01:33Z
1618,40295788,SethTisue,2015-07-18T17:50:04Z
1619,40282827,SethTisue,2015-07-18T00:29:27Z
1620,40251427,SethTisue,2015-07-17T17:06:46Z
1621,40247060,janekdb,2015-07-17T16:16:37Z
1622,40243236,janekdb,2015-07-17T15:37:42Z
1623,40149833,som-snytt,2015-07-16T16:41:42Z
1624,40124088,SethTisue,2015-07-16T12:34:57Z
1625,40122901,lrytz,2015-07-16T12:19:52Z
1626,40102348,lrytz,2015-07-16T07:41:53Z
1627,40095807,retronym,2015-07-16T05:30:37Z
1628,40087180,SethTisue,2015-07-16T01:39:08Z
1629,40067209,SethTisue,2015-07-15T20:41:28Z
1630,40025909,SethTisue,2015-07-15T14:04:14Z
1631,40025421,SethTisue,2015-07-15T14:00:14Z
1632,40007145,janekdb,2015-07-15T10:15:46Z
1633,40006511,janekdb,2015-07-15T10:07:47Z
1634,39998191,lrytz,2015-07-15T08:21:08Z
1635,39990873,adriaanm,2015-07-15T06:10:31Z
1636,39864814,SethTisue,2015-07-13T22:40:04Z
1637,39847136,som-snytt,2015-07-13T19:29:38Z
1638,39827758,SethTisue,2015-07-13T16:03:13Z
1639,39781845,retronym,2015-07-13T06:16:44Z
1640,39775356,retronym,2015-07-13T02:48:27Z
1641,39771827,retronym,2015-07-13T00:20:39Z
1642,39770390,retronym,2015-07-12T22:48:50Z
1643,39759414,retronym,2015-07-12T09:25:57Z
1644,39702953,lastland,2015-07-10T16:51:31Z
1645,39664289,lrytz,2015-07-10T08:55:00Z
1646,39636276,SethTisue,2015-07-09T22:41:33Z
1647,39547392,retronym,2015-07-09T04:32:55Z
1648,39546024,som-snytt,2015-07-09T03:52:58Z
1649,39543982,parambirs,2015-07-09T02:58:14Z
1650,39523277,adriaanm,2015-07-08T21:05:29Z
1651,39493404,vergenzt,2015-07-08T15:58:55Z
1652,39484619,vergenzt,2015-07-08T14:43:54Z
1653,39478266,SethTisue,2015-07-08T13:45:08Z
1654,39472350,todesking,2015-07-08T12:41:54Z
1655,39443636,retronym,2015-07-08T05:49:51Z
1656,39315282,ruippeixotog,2015-07-06T21:57:23Z
1657,39311570,lrytz,2015-07-06T21:15:16Z
1658,39296205,lrytz,2015-07-06T18:27:04Z
1659,39227043,janekdb,2015-07-05T21:13:35Z
1660,39210747,vergenzt,2015-07-04T17:32:10Z
1661,39165504,lrytz,2015-07-03T10:52:38Z
1662,39156623,lrytz,2015-07-03T08:47:48Z
1663,39132748,som-snytt,2015-07-02T22:42:12Z
1664,39115581,adriaanm,2015-07-02T19:06:55Z
1665,39087676,lrytz,2015-07-02T14:23:02Z
1666,39079000,lrytz,2015-07-02T12:52:25Z
1667,39013845,adriaanm,2015-07-01T18:58:25Z
1668,38929165,janekdb,2015-06-30T21:59:02Z
1669,38908392,som-snytt,2015-06-30T18:21:05Z
1670,38864484,lrytz,2015-06-30T10:42:58Z
1671,38832837,retronym,2015-06-30T00:43:43Z
1672,38802897,xuwei-k,2015-06-29T18:30:17Z
1673,38766024,vsalvis,2015-06-29T11:54:12Z
1674,38748281,som-snytt,2015-06-29T07:41:24Z
1675,38731572,janekdb,2015-06-28T20:45:27Z
1676,38725331,retronym,2015-06-28T13:18:51Z
1677,38708911,janekdb,2015-06-27T12:30:39Z
1678,38703953,som-snytt,2015-06-27T04:46:40Z
1679,38693460,ruippeixotog,2015-06-26T22:00:18Z
1680,38656603,lrytz,2015-06-26T14:49:01Z
1681,38635094,shaulzorea,2015-06-26T10:11:34Z
1682,38600967,SethTisue,2015-06-25T22:34:40Z
1683,38456905,SethTisue,2015-06-24T15:49:43Z
1684,38426472,lrytz,2015-06-24T10:10:47Z
1685,38420808,lrytz,2015-06-24T09:00:42Z
1686,38408422,retronym,2015-06-24T05:19:40Z
1687,38368075,janekdb,2015-06-23T18:33:18Z
1688,38303195,som-snytt,2015-06-23T05:54:33Z
1689,38294414,retronym,2015-06-23T01:51:01Z
1690,38284252,janekdb,2015-06-22T22:36:32Z
1691,38237769,backuitist,2015-06-22T14:33:06Z
1692,38193318,soc,2015-06-22T00:06:47Z
1693,38191332,janekdb,2015-06-21T21:49:47Z
1694,38187313,marconilanna,2015-06-21T17:12:21Z
1695,38173931,retronym,2015-06-20T20:37:41Z
1696,38153698,adriaanm,2015-06-19T22:27:22Z
1697,38152487,adriaanm,2015-06-19T22:07:53Z
1698,38138208,lrytz,2015-06-19T19:08:49Z
1699,37986827,nicky-zs,2015-06-18T09:26:58Z
1700,37964166,som-snytt,2015-06-18T01:32:38Z
1701,37943634,adriaanm,2015-06-17T20:34:49Z
1702,37928618,vuakko,2015-06-17T17:56:18Z
1703,37922379,jdevelop,2015-06-17T16:49:56Z
1704,37855453,adriaanm,2015-06-17T00:22:18Z
1705,37841506,janekdb,2015-06-16T21:05:58Z
1706,37834681,janekdb,2015-06-16T19:58:05Z
1707,37825645,adriaanm,2015-06-16T18:24:22Z
1708,37824996,janekdb,2015-06-16T18:18:12Z
1709,37723497,sschaef,2015-06-15T18:56:50Z
1710,37721807,som-snytt,2015-06-15T18:38:32Z
1711,37638212,som-snytt,2015-06-14T08:30:54Z
1712,37554041,lrytz,2015-06-12T11:32:05Z
1713,37525792,soc,2015-06-12T01:51:46Z
1714,37520093,YawarRaza7349,2015-06-11T23:41:49Z
1715,37401629,NotBobTheBuilder,2015-06-10T20:37:05Z
1716,37324822,ScrapCodes,2015-06-10T05:14:24Z
1717,37300140,swaldman,2015-06-09T21:09:10Z
1718,37269530,lrytz,2015-06-09T15:59:11Z
1719,37234089,retronym,2015-06-09T09:23:35Z
1720,37180763,som-snytt,2015-06-08T18:16:22Z
1721,37112525,som-snytt,2015-06-07T20:11:16Z
1722,37088896,adriaanm,2015-06-06T11:04:16Z
1723,37078270,vuakko,2015-06-05T23:17:48Z
1724,37034799,YawarRaza7349,2015-06-05T14:12:09Z
1725,36921962,vsalvis,2015-06-04T10:37:59Z
1726,36894167,jdevelop,2015-06-04T01:11:16Z
1727,36890406,som-snytt,2015-06-03T23:51:46Z
1728,36776142,danieldietrich,2015-06-02T21:28:09Z
1729,36695964,retronym,2015-06-02T05:34:00Z
1730,36578176,Ichoran,2015-05-31T07:18:14Z
1731,36406766,romanowski,2015-05-28T13:35:00Z
1732,36370203,kzys,2015-05-28T03:58:07Z
1733,36370053,kzys,2015-05-28T03:54:22Z
1734,36338452,som-snytt,2015-05-27T19:15:45Z
1735,36317239,lrytz,2015-05-27T15:38:23Z
1736,36316076,xuwei-k,2015-05-27T15:27:52Z
1737,36286696,nicky-zs,2015-05-27T09:53:45Z
1738,36257187,adriaanm,2015-05-26T23:51:52Z
1739,36227360,adriaanm,2015-05-26T17:45:15Z
1740,36198629,lrytz,2015-05-26T12:48:10Z
1741,36197813,retronym,2015-05-26T12:37:29Z
1742,36173497,retronym,2015-05-26T06:46:40Z
1743,36137377,retronym,2015-05-25T12:42:38Z
1744,36116252,xuwei-k,2015-05-25T04:25:24Z
1745,36104437,lrytz,2015-05-24T16:00:18Z
1746,36101888,martijnhoekstra,2015-05-24T12:12:57Z
1747,36081740,retronym,2015-05-23T03:50:07Z
1748,36043497,lrytz,2015-05-22T15:45:17Z
1749,36021369,sschaef,2015-05-22T11:12:32Z
1750,36021077,martijnhoekstra,2015-05-22T11:07:39Z
1751,35995056,retronym,2015-05-22T02:12:39Z
1752,35988219,retronym,2015-05-21T23:30:43Z
1753,35871559,sriggin,2015-05-20T20:18:30Z
1754,35812282,lrytz,2015-05-20T09:20:12Z
1755,35803380,retronym,2015-05-20T07:06:18Z
1756,35803139,retronym,2015-05-20T07:01:46Z
1757,35691590,cunei,2015-05-19T02:41:29Z
1758,35686676,retronym,2015-05-19T00:34:21Z
1759,35604449,retronym,2015-05-18T05:56:05Z
1760,35593119,ruippeixotog,2015-05-17T20:52:01Z
1761,35568008,alexeyr,2015-05-16T08:43:23Z
1762,35493303,cneijenhuis,2015-05-15T08:22:19Z
1763,35489330,retronym,2015-05-15T07:04:50Z
1764,35239644,lrytz,2015-05-12T15:38:17Z
1765,35116191,lrytz,2015-05-11T10:49:34Z
1766,35116128,lrytz,2015-05-11T10:48:39Z
1767,35100219,retronym,2015-05-11T06:15:11Z
1768,35037415,adriaanm,2015-05-08T19:07:13Z
1769,34968511,ceedubs,2015-05-07T23:27:58Z
1770,34875317,retronym,2015-05-07T01:04:44Z
1771,34811435,ScrapCodes,2015-05-06T12:28:36Z
1772,34793946,lrytz,2015-05-06T07:31:51Z
1773,34766669,som-snytt,2015-05-05T21:01:17Z
1774,34687117,retronym,2015-05-05T00:03:05Z
1775,34634124,lrytz,2015-05-04T12:41:13Z
1776,34601486,gbasler,2015-05-03T13:51:35Z
1777,34591565,mpociecha,2015-05-02T20:53:08Z
1778,34591550,mpociecha,2015-05-02T20:51:59Z
1779,34579213,retronym,2015-05-02T01:57:43Z
1780,34555434,lrytz,2015-05-01T18:18:20Z
1781,34554336,adriaanm,2015-05-01T18:03:08Z
1782,34542992,lrytz,2015-05-01T15:15:04Z
1783,34529719,lrytz,2015-05-01T09:55:25Z
1784,34522872,lrytz,2015-05-01T05:53:57Z
1785,34522745,retronym,2015-05-01T05:47:50Z
1786,34522449,retronym,2015-05-01T05:36:25Z
1787,34518075,retronym,2015-05-01T02:41:37Z
1788,34493162,lrytz,2015-04-30T19:34:24Z
1789,34487223,smarter,2015-04-30T18:26:06Z
1790,34467026,lrytz,2015-04-30T14:49:38Z
1791,34333383,retronym,2015-04-29T04:49:36Z
1792,34329995,kvilhaugsvik,2015-04-29T02:47:35Z
1793,34271071,smarter,2015-04-28T14:16:51Z
1794,34258625,swaldman,2015-04-28T11:51:24Z
1795,34131347,retronym,2015-04-26T22:31:43Z
1796,34117679,som-snytt,2015-04-26T04:24:22Z
1797,34029701,nafg,2015-04-24T08:55:07Z
1798,33959395,lrytz,2015-04-23T14:16:34Z
1799,33950841,retronym,2015-04-23T12:37:20Z
1800,33861039,gourlaysama,2015-04-22T14:02:38Z
1801,33826467,retronym,2015-04-22T05:07:36Z
1802,33816152,som-snytt,2015-04-22T00:21:07Z
1803,33791031,adriaanm,2015-04-21T18:45:05Z
1804,33782950,som-snytt,2015-04-21T17:12:55Z
1805,33738081,lrytz,2015-04-21T08:17:15Z
1806,33738025,lrytz,2015-04-21T08:16:23Z
1807,33723204,retronym,2015-04-21T02:03:04Z
1808,33618524,rjolly,2015-04-19T13:05:06Z
1809,33574096,adriaanm,2015-04-17T19:21:35Z
1810,33515204,retronym,2015-04-17T05:19:01Z
1811,33495978,adriaanm,2015-04-16T21:45:56Z
1812,33487168,lrytz,2015-04-16T20:02:50Z
1813,33483335,som-snytt,2015-04-16T19:16:56Z
1814,33469296,gkossakowski,2015-04-16T16:36:02Z
1815,33349127,retronym,2015-04-15T12:25:10Z
1816,33204139,adriaanm,2015-04-13T21:12:55Z
1817,33180155,iracic,2015-04-13T16:34:14Z
1818,33130244,mpociecha,2015-04-13T01:04:50Z
1819,33067511,jedesah,2015-04-10T17:41:32Z
1820,33014734,melezov,2015-04-10T03:04:56Z
1821,33010379,adriaanm,2015-04-10T01:00:16Z
1822,32920474,retronym,2015-04-09T02:34:07Z
1823,32891125,som-snytt,2015-04-08T19:02:08Z
1824,32881559,som-snytt,2015-04-08T17:12:50Z
1825,32861005,esfand-r,2015-04-08T13:44:12Z
1826,32843316,retronym,2015-04-08T09:42:12Z
1827,32838582,kubudi,2015-04-08T08:37:01Z
1828,32816292,adriaanm,2015-04-07T23:35:10Z
1829,32813710,adriaanm,2015-04-07T22:52:00Z
1830,32789330,gknauth,2015-04-07T18:03:37Z
1831,32758360,kubudi,2015-04-07T12:19:41Z
1832,32732278,retronym,2015-04-07T04:14:48Z
1833,32716216,adriaanm,2015-04-06T22:05:27Z
1834,32657649,shadaj,2015-04-06T01:15:02Z
1835,32633985,ruippeixotog,2015-04-04T14:04:40Z
1836,32568855,kzys,2015-04-03T04:00:42Z
1837,32523386,gourlaysama,2015-04-02T15:42:26Z
1838,32474551,adriaanm,2015-04-02T00:44:09Z
1839,32428070,lrytz,2015-04-01T15:10:13Z
1840,32426803,lrytz,2015-04-01T14:57:15Z
1841,32412194,lrytz,2015-04-01T12:01:10Z
1842,32393455,lrytz,2015-04-01T06:54:25Z
1843,32371177,Ichoran,2015-03-31T22:08:47Z
1844,32366494,Ichoran,2015-03-31T21:13:05Z
1845,32350921,adriaanm,2015-03-31T18:26:51Z
1846,32326569,lrytz,2015-03-31T14:19:04Z
1847,32312791,retronym,2015-03-31T11:23:43Z
1848,32299957,Ichoran,2015-03-31T08:20:38Z
1849,32294707,Ichoran,2015-03-31T06:36:28Z
1850,32278377,retronym,2015-03-30T23:37:14Z
1851,32260786,lrytz,2015-03-30T19:52:38Z
1852,32157756,kzys,2015-03-28T02:24:41Z
1853,32107090,xeno-by,2015-03-27T13:28:31Z
1854,32068585,gourlaysama,2015-03-26T22:39:56Z
1855,32023271,lrytz,2015-03-26T14:39:47Z
1856,32021095,kzys,2015-03-26T14:17:44Z
1857,31990733,kzys,2015-03-26T05:42:47Z
1858,31986810,kzys,2015-03-26T03:31:09Z
1859,31984128,soc,2015-03-26T02:19:37Z
1860,31973095,soc,2015-03-25T22:35:03Z
1861,31970133,gourlaysama,2015-03-25T21:55:49Z
1862,31895324,kzys,2015-03-25T05:55:53Z
1863,31889641,retronym,2015-03-25T03:02:31Z
1864,31859893,som-snytt,2015-03-24T19:08:25Z
1865,31816847,lambdista,2015-03-24T11:19:51Z
1866,31798776,som-snytt,2015-03-24T05:39:54Z
1867,31798250,retronym,2015-03-24T05:24:25Z
1868,31797440,retronym,2015-03-24T04:58:32Z
1869,31790717,retronym,2015-03-24T01:43:39Z
1870,31660045,adriaanm,2015-03-20T23:25:18Z
1871,31550468,soc,2015-03-19T18:12:45Z
1872,31403657,robertzk,2015-03-18T06:30:45Z
1873,31394545,retronym,2015-03-18T01:49:44Z
1874,31388160,retronym,2015-03-17T23:26:52Z
1875,31385914,retronym,2015-03-17T22:49:14Z
1876,31301109,alewando,2015-03-17T01:48:27Z
1877,31270176,som-snytt,2015-03-16T18:20:52Z
1878,31239327,sschaef,2015-03-16T12:38:28Z
1879,31187904,lrytz,2015-03-14T18:36:32Z
1880,31187720,lrytz,2015-03-14T18:24:42Z
1881,31176442,khernyo,2015-03-14T02:02:54Z
1882,31084205,retronym,2015-03-12T22:27:52Z
1883,31066611,gbasler,2015-03-12T18:55:17Z
1884,30920477,som-snytt,2015-03-11T07:25:03Z
1885,30909889,lrytz,2015-03-11T01:56:55Z
1886,30827022,adriaanm,2015-03-10T07:04:28Z
1887,30812407,som-snytt,2015-03-10T00:11:38Z
1888,30528897,retronym,2015-03-05T04:08:56Z
1889,30428920,retronym,2015-03-04T00:55:59Z
1890,30352295,som-snytt,2015-03-03T07:36:23Z
1891,30322846,adriaanm,2015-03-02T21:34:08Z
1892,30257204,gbasler,2015-03-02T03:54:41Z
1893,30241205,retronym,2015-03-01T12:19:40Z
1894,30227016,som-snytt,2015-02-28T17:03:55Z
1895,30143618,retronym,2015-02-27T06:00:10Z
1896,30140355,retronym,2015-02-27T04:04:07Z
1897,30132062,adriaanm,2015-02-27T00:41:51Z
1898,30105442,som-snytt,2015-02-26T18:58:09Z
1899,30038358,retronym,2015-02-25T23:59:30Z
1900,29999317,ms-tg,2015-02-25T16:03:13Z
1901,29963699,retronym,2015-02-25T06:19:31Z
1902,29962760,retronym,2015-02-25T05:49:03Z
1903,29950395,adriaanm,2015-02-25T00:25:52Z
1904,29907830,xeno-by,2015-02-24T15:43:00Z
1905,29861093,retronym,2015-02-24T00:38:54Z
1906,29841331,lrytz,2015-02-23T20:15:40Z
1907,29782665,soc,2015-02-23T02:17:46Z
1908,29779993,Ichoran,2015-02-23T00:03:22Z
1909,29773830,xeno-by,2015-02-22T17:50:44Z
1910,29745589,som-snytt,2015-02-21T01:25:34Z
1911,29723341,adriaanm,2015-02-20T19:26:30Z
1912,29723099,adriaanm,2015-02-20T19:23:18Z
1913,29681648,som-snytt,2015-02-20T09:18:00Z
1914,29672489,retronym,2015-02-20T04:34:20Z
1915,29653731,retronym,2015-02-19T22:07:07Z
1916,29607424,retronym,2015-02-19T12:30:16Z
1917,29590917,retronym,2015-02-19T07:03:16Z
1918,29583936,Ichoran,2015-02-19T02:58:24Z
1919,29580174,adriaanm,2015-02-19T01:21:43Z
1920,29522876,alpeb,2015-02-18T12:54:49Z
1921,29500165,retronym,2015-02-18T04:12:02Z
1922,29420182,retronym,2015-02-17T06:06:23Z
1923,29399892,Ichoran,2015-02-16T20:50:19Z
1924,29399284,Ichoran,2015-02-16T20:38:02Z
1925,29388243,som-snytt,2015-02-16T17:13:13Z
1926,29344593,lylek,2015-02-16T00:43:20Z
1927,29342000,som-snytt,2015-02-15T22:08:24Z
1928,29315748,Ichoran,2015-02-14T04:50:23Z
1929,29311483,Ichoran,2015-02-14T00:47:29Z
1930,29309856,Ichoran,2015-02-14T00:04:30Z
1931,29309737,Ichoran,2015-02-14T00:01:37Z
1932,29291644,adriaanm,2015-02-13T19:28:00Z
1933,29286870,adriaanm,2015-02-13T18:23:18Z
1934,29285717,adriaanm,2015-02-13T18:06:51Z
1935,29235723,JustinPihony,2015-02-13T02:25:44Z
1936,29207820,adriaanm,2015-02-12T19:21:41Z
1937,29207293,axel22,2015-02-12T19:15:15Z
1938,29207018,axel22,2015-02-12T19:11:55Z
1939,29131466,axel22,2015-02-11T21:45:16Z
1940,29128017,som-snytt,2015-02-11T21:02:30Z
1941,29121780,axel22,2015-02-11T19:43:10Z
1942,29112236,soc,2015-02-11T17:46:30Z
1943,29096996,gkossakowski,2015-02-11T14:58:57Z
1944,29060407,som-snytt,2015-02-11T00:55:21Z
1945,29049224,adriaanm,2015-02-10T22:02:02Z
1946,29040972,axel22,2015-02-10T20:20:15Z
1947,29016402,mchv,2015-02-10T15:35:48Z
1948,28994410,lrytz,2015-02-10T10:11:36Z
1949,28987703,som-snytt,2015-02-10T08:08:22Z
1950,28986050,som-snytt,2015-02-10T07:25:28Z
1951,28985929,som-snytt,2015-02-10T07:22:12Z
1952,28985702,som-snytt,2015-02-10T07:15:53Z
1953,28985443,som-snytt,2015-02-10T07:08:47Z
1954,28985182,som-snytt,2015-02-10T07:01:09Z
1955,28961965,adriaanm,2015-02-09T22:17:18Z
1956,28959081,adriaanm,2015-02-09T21:41:37Z
1957,28958335,milessabin,2015-02-09T21:31:43Z
1958,28899099,som-snytt,2015-02-09T06:33:13Z
1959,28885978,som-snytt,2015-02-08T20:26:28Z
1960,28824878,codingismy11to7,2015-02-06T17:11:54Z
1961,28823828,michaelpigg,2015-02-06T16:58:20Z
1962,28775245,adriaanm,2015-02-06T00:27:31Z
1963,28730289,xuwei-k,2015-02-05T14:53:56Z
1964,28714102,lrytz,2015-02-05T10:38:01Z
1965,28694353,retronym,2015-02-05T02:25:52Z
1966,28672347,EECOLOR,2015-02-04T20:31:42Z
1967,28551755,BartoszJanota,2015-02-03T13:27:13Z
1968,28535443,retronym,2015-02-03T08:52:46Z
1969,28535278,BartoszJanota,2015-02-03T08:49:50Z
1970,28530966,adriaanm,2015-02-03T07:03:18Z
1971,28530498,retronym,2015-02-03T06:49:58Z
1972,28512713,adriaanm,2015-02-02T23:26:39Z
1973,28491954,adriaanm,2015-02-02T18:43:11Z
1974,28446112,retronym,2015-02-02T05:27:59Z
1975,28445343,193s,2015-02-02T04:55:50Z
1976,28433596,ms-tg,2015-02-01T16:56:05Z
1977,28423504,som-snytt,2015-02-01T00:04:02Z
1978,28422102,som-snytt,2015-01-31T22:23:06Z
1979,28420625,ms-tg,2015-01-31T20:45:42Z
1980,28416934,kanielc,2015-01-31T16:24:55Z
1981,28413956,193s,2015-01-31T12:01:07Z
1982,28412983,193s,2015-01-31T10:18:34Z
1983,28409537,ms-tg,2015-01-31T04:33:38Z
1984,28360008,romanowski,2015-01-30T13:11:40Z
1985,28293116,erikerlandson,2015-01-29T16:32:26Z
1986,28257874,retronym,2015-01-29T07:07:45Z
1987,28257791,retronym,2015-01-29T07:05:01Z
1988,28243657,retronym,2015-01-29T00:32:23Z
1989,28163852,retronym,2015-01-28T02:33:54Z
1990,28087358,som-snytt,2015-01-27T06:49:48Z
1991,28081951,kanielc,2015-01-27T03:50:21Z
1992,28063496,adriaanm,2015-01-26T21:50:50Z
1993,28060494,RomanHargrave,2015-01-26T21:09:20Z
1994,28035179,RomanHargrave,2015-01-26T15:40:05Z
1995,27808950,retronym,2015-01-22T00:39:04Z
1996,27788267,lrytz,2015-01-21T19:40:09Z
1997,27634411,lrytz,2015-01-19T20:44:27Z
1998,27618081,lrytz,2015-01-19T16:20:48Z
1999,27583704,retronym,2015-01-19T03:45:30Z
2000,27573435,mzitnik,2015-01-18T16:37:47Z
2001,27557169,EECOLOR,2015-01-17T14:07:22Z
2002,27556907,193s,2015-01-17T13:41:53Z
2003,27549258,EECOLOR,2015-01-17T01:27:53Z
2004,27486304,adriaanm,2015-01-16T06:16:14Z
2005,27484462,retronym,2015-01-16T05:03:14Z
2006,27483848,retronym,2015-01-16T04:34:52Z
2007,27482694,retronym,2015-01-16T03:48:10Z
2008,27478574,retronym,2015-01-16T01:42:55Z
2009,27409425,retronym,2015-01-15T06:54:03Z
2010,27402872,retronym,2015-01-15T02:56:27Z
2011,27399403,retronym,2015-01-15T01:27:45Z
2012,27375298,adriaanm,2015-01-14T19:18:58Z
2013,27264157,som-snytt,2015-01-13T11:23:04Z
2014,27234397,dickwall,2015-01-12T23:03:51Z
2015,27176542,adriaanm,2015-01-12T06:11:10Z
2016,27165958,angellandros,2015-01-11T18:07:58Z
2017,27158809,som-snytt,2015-01-11T04:46:24Z
2018,27149641,kanielc,2015-01-10T14:30:49Z
2019,27091019,jxcoder,2015-01-09T10:23:29Z
2020,27053385,jxcoder,2015-01-08T19:36:11Z
2021,27047127,som-snytt,2015-01-08T18:03:08Z
2022,27006984,kanielc,2015-01-08T04:26:56Z
2023,26956259,sjrd,2015-01-07T13:13:38Z
2024,26947747,JanBessai,2015-01-07T10:02:27Z
2025,26925269,kanielc,2015-01-06T23:02:17Z
2026,26811783,som-snytt,2015-01-05T08:43:11Z
2027,26786623,jamesward,2015-01-03T20:24:54Z
2028,26775570,kanielc,2015-01-02T23:34:29Z
2029,26755447,Kornel,2015-01-02T11:57:42Z
2030,26725911,Kornel,2014-12-31T14:48:33Z
2031,26673687,sruggier,2014-12-30T05:00:35Z
2032,26667009,jhegedus42,2014-12-29T23:21:09Z
2033,26666199,adriaanm,2014-12-29T22:58:06Z
2034,26613285,som-snytt,2014-12-27T10:23:48Z
2035,26601898,gbasler,2014-12-26T15:53:55Z
2036,26539089,som-snytt,2014-12-24T00:12:16Z
2037,26476395,kanielc,2014-12-22T19:43:00Z
2038,26443237,som-snytt,2014-12-22T07:56:59Z
2039,26431876,som-snytt,2014-12-21T20:35:28Z
2040,26337257,enisher,2014-12-18T22:29:57Z
2041,26285593,som-snytt,2014-12-18T09:00:10Z
2042,26265144,viktorklang,2014-12-17T23:11:48Z
2043,26182579,som-snytt,2014-12-16T21:47:18Z
2044,26165299,soc,2014-12-16T17:45:38Z
2045,26160653,soc,2014-12-16T16:47:23Z
2046,26152653,lrytz,2014-12-16T15:11:26Z
2047,26149447,lrytz,2014-12-16T14:25:54Z
2048,26123160,kanielc,2014-12-16T04:57:46Z
2049,26105353,lrytz,2014-12-15T22:01:45Z
2050,26071068,gourlaysama,2014-12-15T14:07:42Z
2051,26049733,retronym,2014-12-15T06:33:42Z
2052,26044087,retronym,2014-12-15T02:28:19Z
2053,26038156,mpociecha,2014-12-14T19:51:06Z
2054,26030498,xuwei-k,2014-12-14T05:00:41Z
2055,26029548,kanielc,2014-12-14T02:48:54Z
2056,26029292,mpociecha,2014-12-14T02:15:30Z
2057,26013047,er1c,2014-12-13T00:33:05Z
2058,26006363,adriaanm,2014-12-12T22:05:04Z
2059,25908824,lrytz,2014-12-11T15:43:19Z
2060,25908407,lrytz,2014-12-11T15:38:21Z
2061,25907771,lrytz,2014-12-11T15:30:15Z
2062,25732681,lrytz,2014-12-09T10:30:46Z
2063,25638175,gbasler,2014-12-07T22:05:02Z
2064,25624651,Ichoran,2014-12-06T22:21:15Z
2065,25617824,som-snytt,2014-12-06T11:20:01Z
2066,25613983,kanielc,2014-12-06T03:25:23Z
2067,25579827,lrytz,2014-12-05T15:57:01Z
2068,25552505,adriaanm,2014-12-05T06:46:29Z
2069,25531191,jedesah,2014-12-04T21:44:58Z
2070,25525981,som-snytt,2014-12-04T20:30:43Z
2071,25463373,som-snytt,2014-12-04T00:06:57Z
2072,25404480,heathermiller,2014-12-03T09:10:42Z
2073,25403016,retronym,2014-12-03T08:37:43Z
2074,25389791,som-snytt,2014-12-03T01:31:34Z
2075,25388249,kanielc,2014-12-03T00:56:11Z
2076,25312616,som-snytt,2014-12-02T01:16:22Z
2077,25287512,gdickinson,2014-12-01T18:14:30Z
2078,25261632,retronym,2014-12-01T11:22:16Z
2079,25252160,soc,2014-12-01T07:53:18Z
2080,25245145,mpociecha,2014-12-01T03:01:21Z
2081,25240234,Ichoran,2014-11-30T21:49:49Z
2082,25234592,kanielc,2014-11-30T13:13:50Z
2083,25230538,kanielc,2014-11-30T03:49:58Z
